Pt name,North,East,Elevation,HA,VA,SD,Time,Date,Code
RTCM0000,5190078.210,246728.524,35.799,,,,1688481012,2023-07-04
nor2-1,5182478.723,245693.113,88.000,,,,1688484301,2023-07-04
nor2-2,5182478.723,245693.113,88.002,,,,1688484302,2023-07-04
nor2-3,5182478.723,245693.116,88.000,,,,1688484303,2023-07-04
nor2-4,5182478.722,245693.118,88.003,,,,1688484304,2023-07-04
nor2-5,5182478.723,245693.114,88.003,,,,1688484305,2023-07-04
nor2-6,5182478.726,245693.117,88.002,,,,1688484306,2023-07-04
nor2-7,5182478.725,245693.118,88.000,,,,1688484307,2023-07-04
nor2-8,5182478.726,245693.117,87.999,,,,1688484308,2023-07-04
nor2-9,5182478.722,245693.115,88.003,,,,1688484309,2023-07-04
nor2-10,5182478.726,245693.118,87.998,,,,1688484310,2023-07-04
nor2-11,5182478.723,245693.116,87.999,,,,1688484311,2023-07-04
nor2-12,5182478.723,245693.114,88.000,,,,1688484312,2023-07-04
nor2-13,5182478.721,245693.114,88.004,,,,1688484313,2023-07-04
nor2-14,5182478.725,245693.115,88.004,,,,1688484314,2023-07-04
nor2-15,5182478.724,245693.114,88.007,,,,1688484315,2023-07-04
nor2-16,5182478.725,245693.114,88.011,,,,1688484316,2023-07-04
nor2-17,5182478.729,245693.117,88.003,,,,1688484317,2023-07-04
nor2-18,5182478.725,245693.115,88.004,,,,1688484318,2023-07-04
nor2-19,5182478.729,245693.117,87.999,,,,1688484319,2023-07-04
nor2-20,5182478.728,245693.118,88.005,,,,1688484320,2023-07-04
nor2-21,5182478.730,245693.118,88.001,,,,1688484321,2023-07-04
nor2-22,5182478.728,245693.120,88.006,,,,1688484322,2023-07-04
nor2-23,5182478.729,245693.117,87.999,,,,1688484323,2023-07-04
nor2-24,5182478.729,245693.120,87.997,,,,1688484324,2023-07-04
nor2-25,5182478.729,245693.115,88.004,,,,1688484325,2023-07-04
nor2-26,5182478.364,245693.093,88.005,,,,1688484326,2023-07-04
nor2-27,5182477.983,245693.064,88.018,,,,1688484327,2023-07-04
nor2-28,5182477.509,245693.051,88.000,,,,1688484328,2023-07-04
nor2-29,5182476.826,245693.035,88.010,,,,1688484329,2023-07-04
nor2-30,5182475.994,245693.023,88.027,,,,1688484330,2023-07-04
nor2-31,5182475.132,245693.046,88.008,,,,1688484331,2023-07-04
nor2-32,5182474.251,245693.068,88.025,,,,1688484332,2023-07-04
nor2-33,5182473.333,245693.123,88.041,,,,1688484333,2023-07-04
nor2-34,5182472.302,245693.201,88.044,,,,1688484334,2023-07-04
nor2-35,5182471.427,245693.320,88.049,,,,1688484335,2023-07-04
nor2-36,5182470.701,245693.496,88.028,,,,1688484336,2023-07-04
nor2-37,5182469.613,245693.821,87.996,,,,1688484337,2023-07-04
nor2-38,5182468.537,245694.232,87.999,,,,1688484338,2023-07-04
nor2-39,5182467.476,245694.724,87.999,,,,1688484339,2023-07-04
nor2-40,5182466.326,245695.342,88.013,,,,1688484340,2023-07-04
nor2-41,5182465.789,245695.639,88.019,,,,1688484341,2023-07-04
nor2-42,5182465.748,245695.622,88.006,,,,1688484342,2023-07-04
nor2-43,5182465.471,245695.658,88.010,,,,1688484343,2023-07-04
nor2-44,5182465.176,245695.485,87.999,,,,1688484344,2023-07-04
nor2-45,5182464.955,245695.218,87.992,,,,1688484345,2023-07-04
nor2-46,5182464.554,245694.797,87.988,,,,1688484346,2023-07-04
nor2-47,5182464.221,245694.317,87.987,,,,1688484347,2023-07-04
nor2-48,5182464.004,245693.827,87.988,,,,1688484348,2023-07-04
nor2-49,5182463.892,245693.312,88.002,,,,1688484349,2023-07-04
nor2-50,5182463.840,245693.026,87.997,,,,1688484350,2023-07-04
nor2-51,5182463.837,245693.006,87.977,,,,1688484351,2023-07-04
nor2-52,5182463.834,245693.013,87.978,,,,1688484352,2023-07-04
nor2-53,5182463.822,245692.991,87.977,,,,1688484353,2023-07-04
nor2-54,5182463.784,245692.790,87.977,,,,1688484354,2023-07-04
nor2-55,5182463.722,245692.494,87.992,,,,1688484355,2023-07-04
nor2-56,5182463.618,245691.946,87.988,,,,1688484356,2023-07-04
nor2-57,5182463.513,245691.320,87.996,,,,1688484357,2023-07-04
nor2-58,5182463.455,245690.629,87.994,,,,1688484358,2023-07-04
nor2-59,5182463.490,245689.972,87.993,,,,1688484359,2023-07-04
nor2-60,5182463.567,245689.255,87.995,,,,1688484360,2023-07-04
nor2-61,5182463.709,245688.549,88.001,,,,1688484361,2023-07-04
nor2-62,5182463.900,245687.875,87.995,,,,1688484362,2023-07-04
nor2-63,5182464.169,245687.163,87.990,,,,1688484363,2023-07-04
nor2-64,5182464.496,245686.460,88.012,,,,1688484364,2023-07-04
nor2-65,5182464.881,245685.715,88.002,,,,1688484365,2023-07-04
nor2-66,5182465.301,245684.874,87.984,,,,1688484366,2023-07-04
nor2-67,5182465.805,245683.891,87.978,,,,1688484367,2023-07-04
nor2-68,5182466.354,245682.931,87.973,,,,1688484368,2023-07-04
nor2-69,5182467.021,245681.912,87.943,,,,1688484369,2023-07-04
nor2-70,5182467.514,245681.304,87.939,,,,1688484370,2023-07-04
nor2-71,5182467.916,245680.986,87.945,,,,1688484371,2023-07-04
nor2-72,5182468.574,245680.592,87.954,,,,1688484372,2023-07-04
nor2-73,5182468.941,245680.342,87.988,,,,1688484373,2023-07-04
nor2-74,5182469.600,245679.930,87.978,,,,1688484374,2023-07-04
nor2-75,5182470.293,245679.524,87.975,,,,1688484375,2023-07-04
nor2-76,5182470.950,245679.100,87.979,,,,1688484376,2023-07-04
nor2-77,5182471.809,245678.545,87.990,,,,1688484377,2023-07-04
nor2-78,5182472.719,245677.948,87.975,,,,1688484378,2023-07-04
nor2-79,5182473.506,245677.363,87.950,,,,1688484379,2023-07-04
nor2-80,5182474.356,245676.671,87.937,,,,1688484380,2023-07-04
nor2-81,5182475.365,245675.838,87.929,,,,1688484381,2023-07-04
nor2-82,5182476.146,245675.318,87.950,,,,1688484382,2023-07-04
nor2-83,5182477.052,245674.786,87.983,,,,1688484383,2023-07-04
nor2-84,5182477.973,245674.273,87.992,,,,1688484384,2023-07-04
nor2-85,5182478.936,245673.732,87.980,,,,1688484385,2023-07-04
nor2-86,5182479.901,245673.263,88.007,,,,1688484386,2023-07-04
nor2-87,5182480.905,245672.793,88.030,,,,1688484387,2023-07-04
nor2-88,5182481.880,245672.349,88.050,,,,1688484388,2023-07-04
nor2-89,5182482.841,245671.916,88.070,,,,1688484389,2023-07-04
nor2-90,5182483.844,245671.510,88.054,,,,1688484390,2023-07-04
nor2-91,5182484.877,245671.139,88.035,,,,1688484391,2023-07-04
nor2-92,5182485.857,245670.800,88.024,,,,1688484392,2023-07-04
nor2-93,5182485.958,245670.758,88.013,,,,1688484393,2023-07-04
nor2-94,5182486.336,245670.603,88.006,,,,1688484394,2023-07-04
nor2-95,5182487.047,245670.330,88.005,,,,1688484395,2023-07-04
nor2-96,5182487.869,245670.021,88.010,,,,1688484396,2023-07-04
nor2-97,5182488.700,245669.711,88.022,,,,1688484397,2023-07-04
nor2-98,5182489.566,245669.389,87.998,,,,1688484398,2023-07-04
nor2-99,5182490.141,245669.144,88.001,,,,1688484399,2023-07-04
nor2-100,5182490.828,245668.816,87.982,,,,1688484400,2023-07-04
nor2-101,5182491.700,245668.386,88.006,,,,1688484401,2023-07-04
nor2-102,5182492.641,245667.917,87.958,,,,1688484402,2023-07-04
nor2-103,5182493.548,245667.414,88.000,,,,1688484403,2023-07-04
nor2-104,5182494.691,245666.831,87.959,,,,1688484404,2023-07-04
nor2-105,5182495.794,245666.211,87.979,,,,1688484405,2023-07-04
nor2-106,5182496.894,245665.559,88.003,,,,1688484406,2023-07-04
nor2-107,5182498.053,245664.895,87.987,,,,1688484407,2023-07-04
nor2-108,5182499.086,245664.253,88.007,,,,1688484408,2023-07-04
nor2-109,5182500.214,245663.563,87.979,,,,1688484409,2023-07-04
nor2-110,5182501.235,245662.936,88.037,,,,1688484410,2023-07-04
nor2-111,5182502.265,245662.299,88.013,,,,1688484411,2023-07-04
nor2-112,5182503.254,245661.660,88.007,,,,1688484412,2023-07-04
nor2-113,5182504.235,245661.032,88.023,,,,1688484413,2023-07-04
nor2-114,5182505.215,245660.417,88.025,,,,1688484414,2023-07-04
nor2-115,5182506.241,245659.760,88.043,,,,1688484415,2023-07-04
nor2-116,5182507.295,245659.099,88.042,,,,1688484416,2023-07-04
nor2-117,5182508.334,245658.423,88.046,,,,1688484417,2023-07-04
nor2-118,5182509.415,245657.729,88.058,,,,1688484418,2023-07-04
nor2-119,5182510.466,245657.089,88.050,,,,1688484419,2023-07-04
nor2-120,5182511.533,245656.421,88.071,,,,1688484420,2023-07-04
nor2-121,5182512.658,245655.736,88.060,,,,1688484421,2023-07-04
nor2-122,5182513.850,245654.999,88.047,,,,1688484422,2023-07-04
nor2-123,5182514.872,245654.446,88.051,,,,1688484423,2023-07-04
nor2-124,5182515.851,245654.194,88.048,,,,1688484424,2023-07-04
nor2-125,5182516.873,245654.214,88.017,,,,1688484425,2023-07-04
nor2-126,5182517.793,245654.472,88.048,,,,1688484426,2023-07-04
nor2-127,5182518.611,245654.927,88.088,,,,1688484427,2023-07-04
nor2-128,5182519.371,245655.524,88.111,,,,1688484428,2023-07-04
nor2-129,5182520.050,245656.265,88.115,,,,1688484429,2023-07-04
nor2-130,5182520.525,245657.013,88.133,,,,1688484430,2023-07-04
nor2-131,5182520.898,245657.915,88.150,,,,1688484431,2023-07-04
nor2-132,5182521.084,245658.783,88.178,,,,1688484432,2023-07-04
nor2-133,5182521.111,245659.768,88.205,,,,1688484433,2023-07-04
nor2-134,5182520.915,245660.720,88.188,,,,1688484434,2023-07-04
nor2-135,5182520.538,245661.612,88.181,,,,1688484435,2023-07-04
nor2-136,5182520.001,245662.336,88.198,,,,1688484436,2023-07-04
nor2-137,5182519.303,245662.939,88.201,,,,1688484437,2023-07-04
nor2-138,5182518.486,245663.354,88.207,,,,1688484438,2023-07-04
nor2-139,5182517.618,245663.661,88.187,,,,1688484439,2023-07-04
nor2-140,5182517.002,245663.878,88.188,,,,1688484440,2023-07-04
nor2-141,5182516.061,245664.258,88.176,,,,1688484441,2023-07-04
nor2-142,5182515.029,245664.758,88.177,,,,1688484442,2023-07-04
nor2-143,5182513.668,245665.428,88.137,,,,1688484443,2023-07-04
nor2-144,5182513.074,245665.852,88.150,,,,1688484444,2023-07-04
nor2-145,5182512.292,245666.631,88.144,,,,1688484445,2023-07-04
nor2-146,5182511.366,245667.796,88.117,,,,1688484446,2023-07-04
nor2-147,5182510.733,245668.842,88.033,,,,1688484447,2023-07-04
nor2-148,5182510.277,245670.071,88.054,,,,1688484448,2023-07-04
nor2-149,5182509.756,245671.299,87.996,,,,1688484449,2023-07-04
nor2-150,5182509.238,245672.015,88.079,,,,1688484450,2023-07-04
nor2-151,5182508.404,245673.039,88.055,,,,1688484451,2023-07-04
nor2-152,5182507.506,245674.110,88.116,,,,1688484452,2023-07-04
nor2-153,5182506.565,245675.180,88.100,,,,1688484453,2023-07-04
nor2-154,5182505.637,245676.241,88.093,,,,1688484454,2023-07-04
nor2-155,5182504.669,245677.241,88.135,,,,1688484455,2023-07-04
nor2-156,5182503.610,245678.275,88.131,,,,1688484456,2023-07-04
nor2-157,5182502.548,245679.308,88.168,,,,1688484457,2023-07-04
nor2-158,5182501.499,245680.323,88.120,,,,1688484458,2023-07-04
nor2-159,5182500.396,245681.284,88.133,,,,1688484459,2023-07-04
nor2-160,5182499.291,245682.242,88.169,,,,1688484460,2023-07-04
nor2-161,5182498.308,245683.224,88.101,,,,1688484461,2023-07-04
nor2-162,5182497.746,245684.021,88.108,,,,1688484462,2023-07-04
nor2-163,5182497.032,245685.304,88.111,,,,1688484463,2023-07-04
nor2-164,5182496.486,245686.671,88.082,,,,1688484464,2023-07-04
nor2-165,5182496.020,245688.102,88.107,,,,1688484465,2023-07-04
nor2-166,5182495.582,245689.393,88.027,,,,1688484466,2023-07-04
nor2-167,5182495.097,245690.160,87.961,,,,1688484467,2023-07-04
nor2-168,5182494.505,245690.760,88.086,,,,1688484468,2023-07-04
nor2-169,5182493.746,245691.479,88.059,,,,1688484469,2023-07-04
nor2-170,5182492.915,245692.093,88.103,,,,1688484470,2023-07-04
nor2-171,5182492.170,245692.688,88.084,,,,1688484471,2023-07-04
nor2-172,5182491.442,245693.252,88.092,,,,1688484472,2023-07-04
nor2-173,5182490.761,245693.744,88.121,,,,1688484473,2023-07-04
nor2-174,5182489.868,245694.324,88.171,,,,1688484474,2023-07-04
nor2-175,5182489.062,245694.820,88.215,,,,1688484475,2023-07-04
nor2-176,5182488.256,245695.327,88.213,,,,1688484476,2023-07-04
nor2-177,5182487.419,245695.750,88.219,,,,1688484477,2023-07-04
nor2-178,5182484.293,245695.879,88.195,,,,1688484481,2023-07-04
nor2-179,5182483.608,245695.799,88.208,,,,1688484482,2023-07-04
nor2-180,5182482.830,245695.763,88.205,,,,1688484483,2023-07-04
nor2-181,5182481.692,245695.763,88.173,,,,1688484484,2023-07-04
nor2-182,5182480.428,245695.758,88.193,,,,1688484485,2023-07-04
nor2-183,5182479.129,245695.734,88.127,,,,1688484486,2023-07-04
nor2-184,5182478.004,245695.675,88.153,,,,1688484487,2023-07-04
nor2-185,5182477.071,245695.626,88.143,,,,1688484488,2023-07-04
nor2-186,5182476.167,245695.569,88.139,,,,1688484489,2023-07-04
nor2-187,5182475.522,245695.540,88.146,,,,1688484490,2023-07-04
nor2-188,5182475.116,245695.534,88.122,,,,1688484491,2023-07-04
nor2-189,5182474.423,245695.431,88.054,,,,1688484503,2023-07-04
nor2-190,5182473.622,245695.243,88.069,,,,1688484504,2023-07-04
nor2-191,5182472.765,245694.981,88.069,,,,1688484505,2023-07-04
nor2-192,5182471.935,245694.667,88.058,,,,1688484506,2023-07-04
nor2-193,5182471.037,245694.302,88.086,,,,1688484507,2023-07-04
nor2-194,5182470.105,245693.889,88.080,,,,1688484508,2023-07-04
nor2-195,5182469.219,245693.516,87.947,,,,1688484509,2023-07-04
nor2-196,5182468.377,245693.089,87.966,,,,1688484510,2023-07-04
nor2-197,5182467.632,245692.693,87.937,,,,1688484511,2023-07-04
nor2-198,5182466.870,245692.243,87.954,,,,1688484512,2023-07-04
nor2-199,5182466.172,245691.810,87.957,,,,1688484513,2023-07-04
nor2-200,5182465.518,245691.392,87.953,,,,1688484514,2023-07-04
nor2-201,5182464.843,245690.944,87.961,,,,1688484515,2023-07-04
nor2-202,5182464.180,245690.466,87.977,,,,1688484516,2023-07-04
nor2-203,5182463.564,245690.012,87.944,,,,1688484517,2023-07-04
nor2-204,5182462.924,245689.509,87.966,,,,1688484518,2023-07-04
nor2-205,5182462.486,245689.233,87.967,,,,1688484519,2023-07-04
nor2-206,5182462.008,245688.983,87.968,,,,1688484520,2023-07-04
nor2-207,5182460.950,245688.432,87.987,,,,1688484521,2023-07-04
nor2-208,5182459.921,245687.958,87.968,,,,1688484522,2023-07-04
nor2-209,5182458.873,245687.525,87.986,,,,1688484523,2023-07-04
nor2-210,5182457.813,245687.125,88.002,,,,1688484524,2023-07-04
nor2-211,5182456.715,245686.766,87.993,,,,1688484525,2023-07-04
nor2-212,5182455.588,245686.443,87.942,,,,1688484526,2023-07-04
nor2-213,5182454.339,245686.133,87.950,,,,1688484527,2023-07-04
nor2-214,5182453.138,245685.785,87.894,,,,1688484528,2023-07-04
nor2-215,5182452.196,245685.465,87.931,,,,1688484529,2023-07-04
nor2-216,5182451.099,245685.009,87.942,,,,1688484530,2023-07-04
nor2-217,5182449.969,245684.575,87.943,,,,1688484531,2023-07-04
nor2-218,5182449.125,245684.141,87.927,,,,1688484532,2023-07-04
nor2-219,5182449.312,245684.013,87.987,,,,1688484533,2023-07-04
nor2-220,5182449.232,245683.264,88.036,,,,1688484534,2023-07-04
nor2-221,5182449.348,245682.431,88.038,,,,1688484535,2023-07-04
nor2-222,5182449.719,245681.788,88.045,,,,1688484536,2023-07-04
nor2-223,5182450.150,245681.284,88.005,,,,1688484537,2023-07-04
nor2-224,5182450.958,245680.570,88.007,,,,1688484538,2023-07-04
nor2-225,5182451.696,245680.011,88.007,,,,1688484539,2023-07-04
nor2-226,5182452.559,245679.461,88.002,,,,1688484540,2023-07-04
nor2-227,5182453.467,245678.996,87.993,,,,1688484541,2023-07-04
nor2-228,5182454.419,245678.479,87.974,,,,1688484542,2023-07-04
nor2-229,5182455.572,245677.830,87.983,,,,1688484543,2023-07-04
nor2-230,5182456.768,245677.066,87.965,,,,1688484544,2023-07-04
nor2-231,5182458.044,245676.273,87.906,,,,1688484545,2023-07-04
nor2-232,5182459.170,245675.433,87.882,,,,1688484546,2023-07-04
nor2-233,5182459.992,245674.523,87.898,,,,1688484547,2023-07-04
nor2-234,5182460.933,245673.377,87.934,,,,1688484548,2023-07-04
nor2-235,5182461.847,245672.273,87.936,,,,1688484549,2023-07-04
nor2-236,5182462.755,245671.318,87.981,,,,1688484550,2023-07-04
nor2-237,5182463.740,245670.463,87.971,,,,1688484551,2023-07-04
nor2-238,5182464.714,245669.686,87.952,,,,1688484552,2023-07-04
nor2-239,5182465.642,245669.037,87.922,,,,1688484553,2023-07-04
nor2-240,5182466.403,245668.542,87.922,,,,1688484554,2023-07-04
nor2-241,5182467.240,245667.922,87.922,,,,1688484555,2023-07-04
nor2-242,5182467.587,245667.507,87.900,,,,1688484556,2023-07-04
nor2-243,5182467.741,245666.970,87.909,,,,1688484557,2023-07-04
nor2-244,5182467.919,245665.877,87.948,,,,1688484558,2023-07-04
nor2-245,5182467.522,245665.558,87.922,,,,1688484559,2023-07-04
nor2-246,5182466.616,245664.418,87.850,,,,1688484560,2023-07-04
nor2-247,5182466.212,245663.786,87.913,,,,1688484561,2023-07-04
nor2-248,5182465.912,245663.268,87.896,,,,1688484562,2023-07-04
nor2-249,5182465.649,245662.664,87.903,,,,1688484563,2023-07-04
nor2-250,5182465.136,245661.491,87.964,,,,1688484564,2023-07-04
nor2-251,5182464.563,245660.605,87.895,,,,1688484565,2023-07-04
nor2-252,5182463.759,245659.417,88.009,,,,1688484566,2023-07-04
nor2-253,5182462.847,245658.225,87.990,,,,1688484567,2023-07-04
nor2-254,5182461.913,245657.050,88.060,,,,1688484568,2023-07-04
nor2-255,5182460.969,245655.929,88.046,,,,1688484569,2023-07-04
nor2-256,5182460.019,245654.771,88.114,,,,1688484570,2023-07-04
nor2-257,5182459.056,245653.634,88.123,,,,1688484571,2023-07-04
nor2-258,5182458.362,245652.879,88.188,,,,1688484572,2023-07-04
nor2-259,5182457.759,245652.449,88.140,,,,1688484573,2023-07-04
nor2-260,5182457.496,245652.350,88.174,,,,1688484574,2023-07-04
nor2-261,5182456.720,245652.185,88.162,,,,1688484575,2023-07-04
nor2-262,5182456.047,245652.710,88.220,,,,1688484576,2023-07-04
nor2-263,5182453.316,245655.842,88.222,,,,1688484579,2023-07-04
nor2-264,5182452.609,245656.624,88.226,,,,1688484580,2023-07-04
nor2-265,5182451.822,245657.284,88.194,,,,1688484581,2023-07-04
nor2-266,5182450.944,245657.886,88.212,,,,1688484582,2023-07-04
nor2-267,5182449.935,245658.642,88.163,,,,1688484583,2023-07-04
nor2-268,5182448.923,245659.322,88.208,,,,1688484584,2023-07-04
