nor1-217,5182787.195,245435.340,59.727
nor1-218,5182787.202,245435.344,59.710
nor1-219,5182787.206,245435.343,59.703
nor1-220,5182787.199,245435.341,59.711
nor1-221,5182787.201,245435.341,59.711
nor1-222,5182787.201,245435.340,59.715
nor1-223,5182787.202,245435.343,59.713
nor1-224,5182787.198,245435.341,59.716
nor1-225,5182787.204,245435.342,59.713
nor1-226,5182787.198,245435.342,59.721
nor1-227,5182787.198,245435.343,59.715
nor1-228,5182787.197,245435.342,59.717
nor1-229,5182787.198,245435.340,59.711
nor1-230,5182787.202,245435.343,59.711
nor1-231,5182787.201,245435.342,59.704
nor1-232,5182787.198,245435.344,59.712
nor1-233,5182787.203,245435.342,59.710
nor1-234,5182787.201,245435.343,59.707
nor1-235,5182787.197,245435.341,59.711
nor1-236,5182787.199,245435.342,59.714
nor1-237,5182787.197,245435.342,59.712
nor1-238,5182787.202,245435.343,59.709
nor1-239,5182787.198,245435.343,59.707
nor1-240,5182787.200,245435.342,59.711
nor1-241,5182787.201,245435.342,59.705
nor1-242,5182787.196,245435.344,59.715
nor1-243,5182787.199,245435.342,59.710
nor1-244,5182787.197,245435.342,59.708
nor1-245,5182787.199,245435.342,59.709
nor1-246,5182787.197,245435.341,59.710
nor1-247,5182787.196,245435.340,59.711
nor1-248,5182787.276,245435.427,59.727
nor1-249,5182788.229,245436.649,59.706
nor1-250,5182788.918,245437.547,59.729
nor1-251,5182789.546,245438.391,59.796
nor1-252,5182789.704,245438.610,59.805
nor1-253,5182789.709,245438.589,59.785
nor1-254,5182789.731,245438.561,59.780
nor1-255,5182789.666,245438.243,59.788
nor1-256,5182789.477,245437.866,59.768
nor1-257,5182789.098,245437.567,59.784
nor1-258,5182789.019,245437.530,59.770
nor1-259,5182789.027,245437.548,59.745
nor1-260,5182789.030,245437.542,59.738
nor1-261,5182789.028,245437.547,59.734
nor1-262,5182789.028,245437.545,59.736
nor1-263,5182789.029,245437.545,59.739
nor1-264,5182789.026,245437.543,59.730
nor1-265,5182789.030,245437.543,59.738
nor1-266,5182789.029,245437.542,59.742
nor1-267,5182789.030,245437.543,59.746
nor1-268,5182789.030,245437.544,59.739
nor1-269,5182789.027,245437.542,59.742
nor1-270,5182789.033,245437.541,59.748
nor1-271,5182788.650,245437.835,59.751
nor1-272,5182787.926,245438.353,59.753
nor1-273,5182786.941,245439.006,59.734
nor1-274,5182786.109,245439.579,59.710
nor1-275,5182785.078,245440.308,59.705
nor1-276,5182784.047,245441.010,59.733
nor1-277,5182783.058,245441.710,59.713
nor1-278,5182781.864,245442.503,59.775
nor1-279,5182780.765,245443.334,59.745
nor1-280,5182779.687,245444.277,59.809
nor1-281,5182778.747,245445.164,59.787
nor1-282,5182777.719,245446.096,59.816
nor1-283,5182776.663,245447.039,59.829
nor1-284,5182775.574,245447.968,59.855
nor1-285,5182774.485,245448.917,59.884
nor1-286,5182773.406,245449.867,59.889
nor1-287,5182772.346,245450.776,59.898
nor1-288,5182771.243,245451.714,59.903
nor1-289,5182770.747,245452.130,59.902
nor1-290,5182770.736,245452.136,59.909
nor1-291,5182770.729,245452.134,59.914
nor1-292,5182770.720,245452.131,59.911
nor1-293,5182770.724,245452.132,59.914
nor1-294,5182771.716,245451.328,59.922
nor1-295,5182772.956,245450.419,59.883
nor1-296,5182774.213,245449.596,59.872
nor1-297,5182775.513,245448.880,59.852
nor1-298,5182776.256,245448.514,59.829
nor1-299,5182776.263,245448.502,59.841
nor1-300,5182776.259,245448.506,59.849
nor1-301,5182776.259,245448.508,59.851
nor1-302,5182776.264,245448.502,59.855
nor1-303,5182776.260,245448.503,59.855
nor1-304,5182776.261,245448.503,59.865
nor1-305,5182776.258,245448.503,59.856
nor1-306,5182776.259,245448.501,59.865
nor1-307,5182776.257,245448.501,59.864
nor1-308,5182776.259,245448.501,59.859
nor1-309,5182776.259,245448.502,59.861
nor1-310,5182776.258,245448.499,59.862
nor1-311,5182776.098,245448.581,59.870
nor1-312,5182775.946,245448.674,59.854
nor1-313,5182775.823,245448.729,59.856
nor1-314,5182775.800,245448.739,59.860
nor1-315,5182775.804,245448.736,59.861
nor1-316,5182775.806,245448.734,59.865
nor1-317,5182775.806,245448.734,59.867
nor1-318,5182775.808,245448.736,59.870
nor1-319,5182775.811,245448.738,59.872
nor1-320,5182775.809,245448.735,59.867
nor1-321,5182775.815,245448.739,59.866
nor1-322,5182775.811,245448.735,59.863
nor1-323,5182775.810,245448.734,59.861
nor1-324,5182775.815,245448.738,59.868
nor1-325,5182775.812,245448.736,59.861
nor1-326,5182775.811,245448.737,59.860
nor1-327,5182775.811,245448.736,59.858
nor1-328,5182775.805,245448.736,59.863
nor1-329,5182775.806,245448.738,59.860
nor1-330,5182775.810,245448.738,59.860
nor1-331,5182775.796,245448.753,59.855
nor1-332,5182775.347,245448.996,59.872
nor1-333,5182774.694,245449.276,59.861
nor1-334,5182773.657,245449.594,59.880
nor1-335,5182772.644,245449.711,59.902
nor1-336,5182771.602,245449.554,59.900
nor1-337,5182770.689,245449.022,59.916
nor1-338,5182769.521,245448.035,59.920
nor1-339,5182768.541,245447.190,59.937
nor1-340,5182767.518,245446.563,59.951
nor1-341,5182766.176,245446.199,59.973
nor1-342,5182764.778,245445.983,59.973
nor1-343,5182763.243,245445.811,60.025
nor1-344,5182761.760,245445.685,60.037
nor1-345,5182760.284,245445.584,60.030
nor1-346,5182758.844,245445.528,60.105
nor1-347,5182757.701,245445.427,60.098
nor1-348,5182756.633,245445.662,60.085
nor1-349,5182755.517,245446.373,60.157
nor1-350,5182755.309,245446.710,60.104
nor1-351,5182755.230,245446.798,60.100
nor1-352,5182754.839,245447.028,60.092
nor1-353,5182754.102,245447.768,60.145
nor1-354,5182753.169,245447.839,60.159
nor1-355,5182751.936,245447.944,60.084
nor1-356,5182750.813,245447.255,60.150
