Pt name,North,East,Elevation,HA,VA,SD,Time,Date,Code
nor3-462,5182760.822,245432.560,88.459,,,,11:59:49,2023-07-05,
nor3-463,5182760.828,245432.562,88.451,,,,11:59:50,2023-07-05,
nor3-464,5182760.825,245432.564,88.450,,,,11:59:51,2023-07-05,
nor3-465,5182760.827,245432.564,88.450,,,,11:59:51,2023-07-05,
nor3-466,5182760.829,245432.562,88.458,,,,11:59:53,2023-07-05,
nor3-467,5182760.829,245432.560,88.467,,,,11:59:57,2023-07-05,
nor3-468,5182760.833,245432.563,88.458,,,,11:59:57,2023-07-05,
nor3-469,5182760.828,245432.561,88.439,,,,11:59:57,2023-07-05,
nor3-470,5182760.827,245432.563,88.444,,,,11:59:57,2023-07-05,
nor3-471,5182760.827,245432.560,88.452,,,,11:59:57,2023-07-05,
nor3-472,5182760.825,245432.562,88.446,,,,12:00:03,2023-07-05,
nor3-473,5182760.823,245432.562,88.449,,,,12:00:04,2023-07-05,
nor3-474,5182760.824,245432.561,88.449,,,,12:00:13,2023-07-05,
nor3-475,5182760.825,245432.559,88.452,,,,12:00:13,2023-07-05,
nor3-476,5182760.826,245432.560,88.447,,,,12:00:18,2023-07-05,
nor3-477,5182760.829,245432.559,88.440,,,,12:00:18,2023-07-05,
nor3-478,5182760.831,245432.560,88.440,,,,12:00:18,2023-07-05,
nor3-479,5182760.831,245432.561,88.448,,,,12:00:18,2023-07-05,
nor3-480,5182760.830,245432.561,88.449,,,,12:00:18,2023-07-05,
nor3-481,5182760.831,245432.562,88.452,,,,12:00:18,2023-07-05,
nor3-482,5182760.830,245432.564,88.457,,,,12:00:19,2023-07-05,
nor3-483,5182760.829,245432.565,88.450,,,,12:00:19,2023-07-05,
nor3-484,5182760.830,245432.567,88.444,,,,12:00:19,2023-07-05,
nor3-485,5182760.829,245432.568,88.442,,,,12:00:19,2023-07-05,
nor3-486,5182760.830,245432.569,88.431,,,,12:00:19,2023-07-05,
nor3-487,5182760.832,245432.569,88.443,,,,12:00:25,2023-07-05,
nor3-488,5182760.832,245432.568,88.440,,,,12:00:25,2023-07-05,
nor3-489,5182760.833,245432.569,88.438,,,,12:00:31,2023-07-05,
nor3-490,5182760.836,245432.567,88.446,,,,12:00:35,2023-07-05,
nor3-491,5182760.834,245432.569,88.438,,,,12:00:35,2023-07-05,
nor3-492,5182760.835,245432.571,88.455,,,,12:00:36,2023-07-05,
nor3-493,5182760.832,245432.576,88.444,,,,12:00:39,2023-07-05,
nor3-494,5182760.833,245432.578,88.440,,,,12:00:39,2023-07-05,
nor3-495,5182770.572,245454.490,88.219,,,,12:05:16,2023-07-05,
nor3-496,5182771.198,245453.163,88.222,,,,12:05:17,2023-07-05,
nor3-497,5182771.776,245451.781,88.217,,,,12:05:18,2023-07-05,
nor3-498,5182772.398,245450.402,88.197,,,,12:05:19,2023-07-05,
nor3-499,5182772.967,245449.001,88.175,,,,12:05:20,2023-07-05,
nor3-500,5182773.538,245447.737,88.168,,,,12:05:21,2023-07-05,
nor3-501,5182774.112,245446.471,88.148,,,,12:05:22,2023-07-05,
nor3-502,5182774.622,245445.243,88.139,,,,12:05:23,2023-07-05,
nor3-503,5182775.122,245444.033,88.127,,,,12:05:24,2023-07-05,
nor3-504,5182775.632,245442.862,88.094,,,,12:05:25,2023-07-05,
nor3-505,5182776.177,245441.729,88.125,,,,12:05:26,2023-07-05,
nor3-506,5182776.651,245440.668,88.089,,,,12:05:27,2023-07-05,
nor3-507,5182776.957,245439.999,88.098,,,,12:05:28,2023-07-05,
nor3-508,5182776.974,245439.968,88.090,,,,12:05:29,2023-07-05,
nor3-509,5182776.969,245439.971,88.093,,,,12:05:30,2023-07-05,
nor3-510,5182776.971,245439.973,88.090,,,,12:05:31,2023-07-05,
nor3-511,5182776.970,245439.972,88.098,,,,12:05:32,2023-07-05,
nor3-512,5182776.970,245439.968,88.097,,,,12:05:33,2023-07-05,
nor3-513,5182776.968,245439.967,88.101,,,,12:05:34,2023-07-05,
nor3-514,5182776.969,245439.968,88.096,,,,12:05:35,2023-07-05,
nor3-515,5182776.968,245439.968,88.096,,,,12:05:36,2023-07-05,
nor3-516,5182776.966,245439.968,88.095,,,,12:05:37,2023-07-05,
nor3-517,5182776.968,245439.969,88.101,,,,12:05:38,2023-07-05,
nor3-518,5182776.967,245439.971,88.102,,,,12:05:39,2023-07-05,
nor3-519,5182776.962,245439.965,88.099,,,,12:05:40,2023-07-05,
nor3-520,5182776.965,245439.967,88.094,,,,12:05:41,2023-07-05,
nor3-521,5182776.966,245439.968,88.098,,,,12:05:42,2023-07-05,
nor3-522,5182776.971,245439.969,88.104,,,,12:05:43,2023-07-05,
nor3-523,5182776.972,245439.973,88.104,,,,12:05:44,2023-07-05,
nor3-524,5182776.966,245439.969,88.099,,,,12:05:45,2023-07-05,
nor3-525,5182776.966,245439.969,88.101,,,,12:05:46,2023-07-05,
nor3-526,5182776.966,245439.969,88.103,,,,12:05:47,2023-07-05,
nor3-527,5182776.970,245439.969,88.105,,,,12:05:48,2023-07-05,
nor3-528,5182776.966,245439.969,88.105,,,,12:05:49,2023-07-05,
nor3-529,5182776.964,245439.970,88.099,,,,12:05:50,2023-07-05,
nor3-530,5182776.967,245439.972,88.106,,,,12:05:51,2023-07-05,
nor3-531,5182776.966,245439.973,88.107,,,,12:05:52,2023-07-05,
nor3-532,5182776.965,245439.970,88.106,,,,12:05:53,2023-07-05,
nor3-533,5182776.966,245439.971,88.099,,,,12:05:54,2023-07-05,
nor3-534,5182776.966,245439.969,88.103,,,,12:05:55,2023-07-05,
nor3-535,5182776.971,245439.973,88.113,,,,12:05:56,2023-07-05,
nor3-536,5182776.970,245439.971,88.109,,,,12:05:57,2023-07-05,
nor3-537,5182776.969,245439.969,88.109,,,,12:05:58,2023-07-05,
nor3-538,5182776.964,245439.970,88.111,,,,12:05:59,2023-07-05,
nor3-539,5182776.966,245439.967,88.102,,,,12:06:00,2023-07-05,
nor3-540,5182776.964,245439.970,88.104,,,,12:06:01,2023-07-05,
nor3-541,5182776.963,245439.967,88.110,,,,12:06:02,2023-07-05,
nor3-542,5182776.968,245439.970,88.103,,,,12:06:03,2023-07-05,
nor3-543,5182776.966,245439.970,88.103,,,,12:06:04,2023-07-05,
nor3-544,5182776.964,245439.970,88.111,,,,12:06:05,2023-07-05,
nor3-545,5182776.966,245439.968,88.105,,,,12:06:06,2023-07-05,
nor3-546,5182776.963,245439.966,88.107,,,,12:06:07,2023-07-05,
nor3-547,5182776.966,245439.968,88.103,,,,12:06:08,2023-07-05,
nor3-548,5182776.965,245439.966,88.109,,,,12:06:09,2023-07-05,
nor3-549,5182776.969,245439.968,88.111,,,,12:06:10,2023-07-05,
nor3-550,5182776.965,245439.967,88.104,,,,12:06:11,2023-07-05,
nor3-551,5182776.967,245439.969,88.109,,,,12:06:12,2023-07-05,
nor3-552,5182776.967,245439.966,88.106,,,,12:06:13,2023-07-05,
nor3-553,5182776.971,245439.965,88.106,,,,12:06:14,2023-07-05,
nor3-554,5182776.965,245439.962,88.103,,,,12:06:15,2023-07-05,
nor3-555,5182776.967,245439.966,88.103,,,,12:06:16,2023-07-05,
nor3-556,5182776.969,245439.965,88.099,,,,12:06:17,2023-07-05,
nor3-557,5182776.966,245439.962,88.101,,,,12:06:18,2023-07-05,
nor3-558,5182776.967,245439.961,88.098,,,,12:06:19,2023-07-05,
nor3-559,5182776.968,245439.966,88.097,,,,12:06:20,2023-07-05,
nor3-560,5182776.971,245439.965,88.097,,,,12:06:21,2023-07-05,
nor3-561,5182776.967,245439.965,88.098,,,,12:06:22,2023-07-05,
nor3-562,5182776.968,245439.964,88.098,,,,12:06:23,2023-07-05,
nor3-563,5182776.968,245439.964,88.095,,,,12:06:24,2023-07-05,
nor3-564,5182776.970,245439.967,88.104,,,,12:06:25,2023-07-05,
nor3-565,5182776.970,245439.967,88.111,,,,12:06:26,2023-07-05,
nor3-566,5182776.968,245439.966,88.105,,,,12:06:27,2023-07-05,
nor3-567,5182776.967,245439.965,88.098,,,,12:06:28,2023-07-05,
nor3-568,5182776.967,245439.965,88.102,,,,12:06:29,2023-07-05,
nor3-569,5182776.968,245439.966,88.105,,,,12:06:30,2023-07-05,
nor3-570,5182776.965,245439.964,88.108,,,,12:06:31,2023-07-05,
nor3-571,5182776.968,245439.966,88.102,,,,12:06:32,2023-07-05,
nor3-572,5182776.969,245439.964,88.095,,,,12:06:33,2023-07-05,
nor3-573,5182776.968,245439.964,88.102,,,,12:06:34,2023-07-05,
nor3-574,5182776.965,245439.966,88.103,,,,12:06:35,2023-07-05,
nor3-575,5182776.967,245439.963,88.098,,,,12:06:36,2023-07-05,
nor3-576,5182776.963,245439.961,88.095,,,,12:06:37,2023-07-05,
nor3-577,5182776.964,245439.963,88.099,,,,12:06:38,2023-07-05,
nor3-578,5182776.963,245439.964,88.093,,,,12:06:39,2023-07-05,
nor3-579,5182776.970,245439.961,88.093,,,,12:06:40,2023-07-05,
nor3-580,5182776.966,245439.964,88.094,,,,12:06:41,2023-07-05,
nor3-581,5182776.967,245439.965,88.098,,,,12:06:42,2023-07-05,
nor3-582,5182776.964,245439.963,88.102,,,,12:06:43,2023-07-05,
nor3-583,5182776.966,245439.963,88.098,,,,12:06:44,2023-07-05,
nor3-584,5182776.964,245439.963,88.102,,,,12:06:45,2023-07-05,
nor3-585,5182776.966,245439.964,88.098,,,,12:06:46,2023-07-05,
nor3-586,5182776.969,245439.962,88.099,,,,12:06:47,2023-07-05,
nor3-587,5182776.965,245439.962,88.103,,,,12:06:48,2023-07-05,
nor3-588,5182776.962,245439.960,88.104,,,,12:06:49,2023-07-05,
nor3-589,5182776.967,245439.964,88.096,,,,12:06:50,2023-07-05,
nor3-590,5182776.964,245439.964,88.099,,,,12:06:51,2023-07-05,
nor3-591,5182776.966,245439.966,88.106,,,,12:06:52,2023-07-05,
nor3-592,5182776.964,245439.965,88.103,,,,12:06:53,2023-07-05,
nor3-593,5182776.965,245439.965,88.105,,,,12:06:54,2023-07-05,
nor3-594,5182776.965,245439.966,88.104,,,,12:06:55,2023-07-05,
nor3-595,5182776.960,245439.965,88.104,,,,12:06:56,2023-07-05,
nor3-596,5182776.961,245439.966,88.106,,,,12:06:57,2023-07-05,
nor3-597,5182776.961,245439.966,88.104,,,,12:06:58,2023-07-05,
nor3-598,5182776.959,245439.966,88.101,,,,12:06:59,2023-07-05,
nor3-599,5182776.961,245439.965,88.101,,,,12:07:00,2023-07-05,
nor3-600,5182776.962,245439.966,88.090,,,,12:07:01,2023-07-05,
nor3-601,5182776.961,245439.968,88.099,,,,12:07:02,2023-07-05,
nor3-602,5182776.962,245439.968,88.105,,,,12:07:03,2023-07-05,
nor3-603,5182776.966,245439.968,88.107,,,,12:07:04,2023-07-05,
nor3-604,5182776.964,245439.969,88.102,,,,12:07:05,2023-07-05,
nor3-605,5182776.967,245439.969,88.104,,,,12:07:06,2023-07-05,
nor3-606,5182776.966,245439.968,88.099,,,,12:07:07,2023-07-05,
nor3-607,5182776.966,245439.970,88.100,,,,12:07:08,2023-07-05,
nor3-608,5182776.963,245439.968,88.100,,,,12:07:09,2023-07-05,
nor3-609,5182776.964,245439.971,88.101,,,,12:07:10,2023-07-05,
nor3-610,5182776.963,245439.971,88.099,,,,12:07:11,2023-07-05,
nor3-611,5182776.965,245439.970,88.110,,,,12:07:12,2023-07-05,
nor3-612,5182776.966,245439.969,88.106,,,,12:07:13,2023-07-05,
nor3-613,5182776.971,245439.971,88.100,,,,12:07:14,2023-07-05,
nor3-614,5182776.968,245439.972,88.111,,,,12:07:15,2023-07-05,
nor3-615,5182776.966,245439.971,88.106,,,,12:07:16,2023-07-05,
nor3-616,5182776.968,245439.970,88.108,,,,12:07:17,2023-07-05,
nor3-617,5182776.969,245439.969,88.100,,,,12:07:18,2023-07-05,
nor3-618,5182776.970,245439.968,88.116,,,,12:07:19,2023-07-05,
nor3-619,5182776.970,245439.969,88.108,,,,12:07:20,2023-07-05,
nor3-620,5182776.970,245439.972,88.107,,,,12:07:21,2023-07-05,
nor3-621,5182776.971,245439.972,88.112,,,,12:07:22,2023-07-05,
nor3-622,5182776.969,245439.971,88.114,,,,12:07:23,2023-07-05,
nor3-623,5182776.968,245439.970,88.113,,,,12:07:24,2023-07-05,
nor3-624,5182776.967,245439.969,88.105,,,,12:07:25,2023-07-05,
nor3-625,5182776.966,245439.972,88.109,,,,12:07:26,2023-07-05,
nor3-626,5182776.965,245439.971,88.105,,,,12:07:27,2023-07-05,
